rgt,cycle,trans_type,lat_req,lon_req,asc_req,lon_actual,lat_actual,asc_actual,trans_file,crr_id,tdif,conflict,priority,accept,,,,
315,0,1,-38.032,123.83,0,,,,V2.0,,,,1,y,,,,
316,0,0,74.634,107.63,0,,,,V2.0,,,,1,y,,,,
316,0,1,62.192,-64.156,1,,,,V2.0,,,,1,y,,,,
316,0,0,40.894,-67.608,1,,,,V2.0,,,,1,y,,,,
316,0,1,22.855,-69.673,1,,,,V2.0,,,,1,y,,,,
316,0,0,-20.327,-74.067,1,,,,V2.0,,,,1,y,,,,
316,0,1,-2.6146,96.427,0,,,,V2.0,,,,1,y,,,,
317,0,0,72.113,85.264,0,,,,V2.0,,,,1,y,,,,
317,0,1,59.818,-88.288,1,,,,V2.0,,,,1,y,,,,
317,0,0,11.984,-94.42,1,,,,V2.0,,,,1,y,,,,
318,0,1,16.897,70.838,0,,,,V2.0,,,,1,y,,,,
318,0,0,68.795,62.903,0,,,,V2.0,,,,1,y,,,,
318,0,1,65.999,-110.45,1,,,,V2.0,,,,1,y,,,,
318,0,0,25.102,-116.67,1,,,,V2.0,,,,1,y,,,,
319,0,1,0.40465,48.884,0,,,,V2.0,,,,1,y,,,,
319,0,0,67.207,39.78,0,,,,V2.0,,,,1,y,,,,
319,0,1,70.272,-132.7,1,,,,V2.0,,,,1,y,,,,
319,0,0,52.842,-136.78,1,,,,V2.0,,,,1,y,,,,
319,0,1,-1.4489,-143.01,1,,,,V2.0,,,,1,y,,,,
319,0,0,-31.149,-146.1,1,,,,V2.0,,,,1,y,,,,
319,0,1,-36.461,29.162,0,,,,V2.0,,,,1,y,,,,
320,0,0,69.579,15.389,0,,,,V2.0,,,,1,y,,,,
320,0,1,24.784,-163.94,1,,,,V2.0,,,,1,y,,,,
320,0,0,-32.427,-169.87,1,,,,V2.0,,,,1,y,,,,
321,0,1,1.8492,1.5028,0,,,,V2.0,,,,1,y,,,,
321,0,0,65.946,-7.1003,0,,,,V2.0,,,,1,y,,,,
321,0,1,17.903,171.71,1,,,,V2.0,,,,1,y,,,,
321,0,0,-27.497,167.06,1,,,,V2.0,,,,1,y,,,,
322,0,1,71.207,156.81,1,,,,V2.0,,,,1,y,,,,
322,0,0,54.894,152.71,1,,,,V2.0,,,,1,y,,,,
322,0,1,10.856,147.37,1,,,,V2.0,,,,1,y,,,,
322,0,0,-42.138,141.72,1,,,,V2.0,,,,1,y,,,,
322,0,1,-26.733,-42.799,0,,,,V2.0,,,,1,y,,,,
323,0,0,2.8206,-45.832,0,,,,V2.0,,,,1,y,,,,
323,0,1,72.309,133.66,1,,,,V2.0,,,,1,y,,,,
323,0,0,-38.646,118.54,1,,,,V2.0,,,,1,y,,,,
323,0,1,-46.757,-63.99,0,,,,V2.0,,,,1,y,,,,
324,0,0,24.734,-71.7,0,,,,V2.0,,,,1,y,,,,
324,0,1,37.984,-73.204,0,,,,V2.0,,,,1,y,,,,
324,0,0,60.724,-76.696,0,,,,V2.0,,,,1,y,,,,
324,0,1,74.675,111.22,1,,,,V2.0,,,,1,y,,,,
324,0,0,-5.7808,98.464,1,,,,V2.0,,,,1,y,,,,
325,0,1,11.776,-93.97,0,,,,V2.0,,,,1,y,,,,
325,0,0,65.633,-101.48,0,,,,V2.0,,,,1,y,,,,
325,0,1,71.527,86.077,1,,,,V2.0,,,,1,y,,,,
325,0,0,4.7831,75.902,1,,,,V2.0,,,,1,y,,,,
326,0,1,29.041,-119.41,0,,,,V2.0,,,,1,y,,,,
326,0,0,70.373,-126.61,0,,,,V2.0,,,,1,y,,,,
326,0,1,68.844,61.464,1,,,,V2.0,,,,1,y,,,,
326,0,0,7.9862,52.605,1,,,,V2.0,,,,1,y,,,,
326,0,1,-31.048,-136.8,0,,,,V2.0,,,,1,y,,,,
326,0,0,-4.0652,-139.62,0,,,,V2.0,,,,1,y,,,,
327,0,1,56.279,-146.69,0,,,,V2.0,,,,1,y,,,,
327,0,0,70.247,-150.18,0,,,,V2.0,,,,1,y,,,,
327,0,1,66.63,37.163,1,,,,V2.0,,,,1,y,,,,
327,0,0,-37.518,24.201,1,,,,V2.0,,,,1,y,,,,
327,0,1,-31.682,-160.34,0,,,,V2.0,,,,1,y,,,,
328,0,0,22.813,-165.97,0,,,,V2.0,,,,1,y,,,,
328,0,1,68.209,14.024,1,,,,V2.0,,,,1,y,,,,
328,0,0,0.30101,4.5952,1,,,,V2.0,,,,1,y,,,,
328,0,1,-44.072,177.55,0,,,,V2.0,,,,1,y,,,,
329,0,0,17.374,170.98,0,,,,V2.0,,,,1,y,,,,
329,0,1,55.009,166.29,0,,,,V2.0,,,,1,y,,,,
329,0,0,69.572,162.82,0,,,,V2.0,,,,1,y,,,,
329,0,1,-38.038,153.16,0,,,,V2.0,,,,1,y,,,,
330,0,0,11.62,147.95,0,,,,V2.0,,,,1,y,,,,
330,0,1,39.102,144.94,0,,,,V2.0,,,,1,y,,,,
330,0,0,72.744,137.92,0,,,,V2.0,,,,1,y,,,,
330,0,1,0.93619,-42.579,1,,,,V2.0,,,,1,y,,,,
330,0,0,-27.343,-45.49,1,,,,V2.0,,,,1,y,,,,
330,0,1,-35.648,129.26,0,,,,V2.0,,,,1,y,,,,
331,0,0,74.005,113.68,0,,,,V2.0,,,,1,y,,,,
331,0,1,59.02,-59.114,1,,,,V2.0,,,,1,y,,,,
331,0,0,41.531,-61.816,1,,,,V2.0,,,,1,y,,,,
331,0,1,21.735,-64.081,1,,,,V2.0,,,,1,y,,,,
331,0,0,-58.128,-73.308,1,,,,V2.0,,,,1,y,,,,
331,0,1,-9.01,102.78,0,,,,V2.0,,,,1,y,,,,
332,0,0,76.362,88.639,0,,,,V2.0,,,,1,y,,,,
332,0,1,57.753,-82.98,1,,,,V2.0,,,,1,y,,,,
332,0,0,9.7408,-88.936,1,,,,V2.0,,,,1,y,,,,
333,0,1,4.5783,77.797,0,,,,V2.0,,,,1,y,,,,
333,0,0,69.113,68.507,0,,,,V2.0,,,,1,y,,,,
333,0,1,66.155,-104.69,1,,,,V2.0,,,,1,y,,,,
333,0,0,19.826,-111.52,1,,,,V2.0,,,,1,y,,,,
334,0,1,9.8566,53.647,0,,,,V2.0,,,,1,y,,,,
334,0,0,68.006,45.247,0,,,,V2.0,,,,1,y,,,,
334,0,1,69.646,-127.22,1,,,,V2.0,,,,1,y,,,,
334,0,0,48.543,-131.73,1,,,,V2.0,,,,1,y,,,,
334,0,1,-4.9745,-137.65,1,,,,V2.0,,,,1,y,,,,
334,0,0,-30.837,-140.36,1,,,,V2.0,,,,1,y,,,,
334,0,1,-30.884,34.226,0,,,,V2.0,,,,1,y,,,,
335,0,0,71.001,20.569,0,,,,V2.0,,,,1,y,,,,
335,0,1,70.238,-150.62,1,,,,V2.0,,,,1,y,,,,
335,0,0,52.998,-154.66,1,,,,V2.0,,,,1,y,,,,
335,0,1,28.62,-157.82,1,,,,V2.0,,,,1,y,,,,
335,0,0,-31.949,-164.1,1,,,,V2.0,,,,1,y,,,,
335,0,1,-3.584,7.7565,0,,,,V2.0,,,,1,y,,,,
336,0,0,63.731,-0.81471,0,,,,V2.0,,,,1,y,,,,
336,0,1,8.4644,176.46,1,,,,V2.0,,,,1,y,,,,
336,0,0,-50.687,169.85,1,,,,V2.0,,,,1,y,,,,
337,0,1,69.648,161.93,1,,,,V2.0,,,,1,y,,,,
337,0,0,47.423,157.26,1,,,,V2.0,,,,1,y,,,,
337,0,1,12.298,153.23,1,,,,V2.0,,,,1,y,,,,
337,0,0,-47.369,146.72,1,,,,V2.0,,,,1,y,,,,
337,0,1,-19.077,-37.904,0,,,,V2.0,,,,1,y,,,,
338,0,0,0.74046,-39.913,0,,,,V2.0,,,,1,y,,,,
338,0,1,72.308,139.37,1,,,,V2.0,,,,1,y,,,,
338,0,0,26.688,131.11,1,,,,V2.0,,,,1,y,,,,
338,0,1,5.8934,128.96,1,,,,V2.0,,,,1,y,,,,
338,0,0,-37.852,124.35,1,,,,V2.0,,,,1,y,,,,
338,0,1,-41.998,-58.917,0,,,,V2.0,,,,1,y,,,,
339,0,0,22.183,-65.718,0,,,,V2.0,,,,1,y,,,,
339,0,1,40.86,-67.851,0,,,,V2.0,,,,1,y,,,,
339,0,0,61.206,-71.09,0,,,,V2.0,,,,1,y,,,,
339,0,1,73.568,116.34,1,,,,V2.0,,,,1,y,,,,
339,0,0,-9.6248,103.79,1,,,,V2.0,,,,1,y,,,,
340,0,1,9.2168,-88.001,0,,,,V2.0,,,,1,y,,,,
340,0,0,61.991,-94.877,0,,,,V2.0,,,,1,y,,,,
340,0,1,77.4643,95.1995,1,,,,V2.0,,,,1,y,,,,
340,0,0,12.785,82.419,1,,,,V2.0,,,,1,y,,,,
341,0,1,20.73,-112.8,0,,,,V2.0,,,,1,y,,,,
341,0,0,69.267,-120.5,0,,,,V2.0,,,,1,y,,,,
341,0,1,68.845,67.172,1,,,,V2.0,,,,1,y,,,,
341,0,0,15.828,59.111,1,,,,V2.0,,,,1,y,,,,
341,0,1,-30.891,-131.11,0,,,,V2.0,,,,1,y,,,,
341,0,0,-10.144,-133.3,0,,,,V2.0,,,,1,y,,,,
342,0,1,56.754,-141.07,0,,,,V2.0,,,,1,y,,,,
342,0,0,69.57,-144.22,0,,,,V2.0,,,,1,y,,,,
342,0,1,67.423,43.105,1,,,,V2.0,,,,1,y,,,,
342,0,0,-35.131,30.196,1,,,,V2.0,,,,1,y,,,,
342,0,1,-31.366,-154.67,0,,,,V2.0,,,,1,y,,,,
343,0,0,27.126,-160.73,0,,,,V2.0,,,,1,y,,,,
343,0,1,70.58,20.56,1,,,,V2.0,,,,1,y,,,,
343,0,0,-7.2147,9.5524,1,,,,V2.0,,,,1,y,,,,
343,0,1,-32.635,-178.15,0,,,,V2.0,,,,1,y,,,,
344,0,0,6.3361,177.81,0,,,,V2.0,,,,1,y,,,,
344,0,1,56.601,171.72,0,,,,V2.0,,,,1,y,,,,
344,0,0,68.956,168.74,0,,,,V2.0,,,,1,y,,,,
344,0,1,65.836,-4.5864,1,,,,V2.0,,,,1,y,,,,
344,0,0,3.5013,-12.994,1,,,,V2.0,,,,1,y,,,,
344,0,1,-22.589,157.13,0,,,,V2.0,,,,1,y,,,,
345,0,0,12.418,153.58,0,,,,V2.0,,,,1,y,,,,
345,0,1,55.806,148.24,0,,,,V2.0,,,,1,y,,,,
345,0,0,73.057,143.48,0,,,,V2.0,,,,1,y,,,,
345,0,1,-0.81901,-37.045,1,,,,V2.0,,,,1,y,,,,
345,0,0,-22.874,-39.298,1,,,,V2.0,,,,1,y,,,,
345,0,1,-38.511,135.31,0,,,,V2.0,,,,1,y,,,,
346,0,0,6.8208,130.52,0,,,,V2.0,,,,1,y,,,,
346,0,1,23.138,128.85,0,,,,V2.0,,,,1,y,,,,
346,0,0,73.689,119.55,0,,,,V2.0,,,,1,y,,,,
346,0,1,12.941,-59.28,1,,,,V2.0,,,,1,y,,,,
346,0,0,-59.546,-67.876,1,,,,V2.0,,,,1,y,,,,
346,0,1,-11.25,108.72,0,,,,V2.0,,,,1,y,,,,
347,0,0,76.517,94.24,0,,,,V2.0,,,,1,y,,,,
347,0,1,58.232,-77.179,1,,,,V2.0,,,,1,y,,,,
347,0,0,4.1426,-83.788,1,,,,V2.0,,,,1,y,,,,
348,0,1,13.059,82.652,0,,,,V2.0,,,,1,y,,,,
348,0,0,69.743,73.999,0,,,,V2.0,,,,1,y,,,,
348,0,1,64.735,-99.366,1,,,,V2.0,,,,1,y,,,,
348,0,0,15.991,-106.21,1,,,,V2.0,,,,1,y,,,,
349,0,1,15.936,58.738,0,,,,V2.0,,,,1,y,,,,
349,0,0,68.636,50.756,0,,,,V2.0,,,,1,y,,,,
349,0,1,69.795,-121.45,1,,,,V2.0,,,,1,y,,,,
349,0,0,44.728,-126.55,1,,,,V2.0,,,,1,y,,,,
349,0,1,-10.566,-132.5,1,,,,V2.0,,,,1,y,,,,
349,0,0,-30.991,-134.66,1,,,,V2.0,,,,1,y,,,,
349,0,1,-21.483,38.913,0,,,,V2.0,,,,1,y,,,,
350,0,0,71.629,26.025,0,,,,V2.0,,,,1,y,,,,
350,0,1,69.655,-145.12,1,,,,V2.0,,,,1,y,,,,
350,0,0,55.862,-148.47,1,,,,V2.0,,,,1,y,,,,
350,0,1,22.073,-152.81,1,,,,V2.0,,,,1,y,,,,
350,0,0,-31.306,-158.32,1,,,,V2.0,,,,1,y,,,,
350,0,1,-34.233,16.702,0,,,,V2.0,,,,1,y,,,,
351,0,0,62.935,5.0859,0,,,,V2.0,,,,1,y,,,,
351,0,1,15.831,-177.08,1,,,,V2.0,,,,1,y,,,,
351,0,0,-45.453,176.32,1,,,,V2.0,,,,1,y,,,,
352,0,1,2.6508,-10.776,0,,,,V2.0,,,,1,y,,,,
352,0,0,33.832,-14.055,0,,,,V2.0,,,,1,y,,,,
352,0,1,69.949,167.75,1,,,,V2.0,,,,1,y,,,,
352,0,0,52.835,163.79,1,,,,V2.0,,,,1,y,,,,
352,0,1,12.304,158.94,1,,,,V2.0,,,,1,y,,,,
352,0,0,-18.086,155.87,1,,,,V2.0,,,,1,y,,,,
353,0,1,72.627,145.22,1,,,,V2.0,,,,1,y,,,,
353,0,0,31.165,137.32,1,,,,V2.0,,,,1,y,,,,
353,0,1,12.139,135.3,1,,,,V2.0,,,,1,y,,,,
353,0,0,-35.463,130.34,1,,,,V2.0,,,,1,y,,,,
353,0,1,-38.191,-53.683,0,,,,V2.0,,,,1,y,,,,
354,0,0,12.582,-59.014,0,,,,V2.0,,,,1,y,,,,
354,0,1,41.334,-62.201,0,,,,V2.0,,,,1,y,,,,
354,0,0,62.787,-65.735,0,,,,V2.0,,,,1,y,,,,
354,0,1,73.415,121.98,1,,,,V2.0,,,,1,y,,,,
354,0,0,-11.859,109.27,1,,,,V2.0,,,,1,y,,,,
354,0,1,-11.57,-80.205,0,,,,V2.0,,,,1,y,,,,
355,0,0,58.823,-88.505,0,,,,V2.0,,,,1,y,,,,
355,0,1,77.343,100.81,1,,,,V2.0,,,,1,y,,,,
355,0,0,18.222,88.687,1,,,,V2.0,,,,1,y,,,,
356,0,1,18.488,-106.86,0,,,,V2.0,,,,1,y,,,,
356,0,0,68.947,-114.68,0,,,,V2.0,,,,1,y,,,,
356,0,1,67.901,72.576,1,,,,V2.0,,,,1,y,,,,
356,0,0,21.589,65.42,1,,,,V2.0,,,,1,y,,,,
356,0,1,-31.053,-125.38,0,,,,V2.0,,,,1,y,,,,
356,0,0,-16.86,-126.9,0,,,,V2.0,,,,1,y,,,,
357,0,1,52.143,-134.58,0,,,,V2.0,,,,1,y,,,,
357,0,0,69.104,-138.35,0,,,,V2.0,,,,1,y,,,,
357,0,1,68.534,49.163,1,,,,V2.0,,,,1,y,,,,
357,0,0,-21.266,37.441,1,,,,V2.0,,,,1,y,,,,
357,0,1,-31.212,-148.98,0,,,,V2.0,,,,1,y,,,,
358,0,0,27.121,-155.02,0,,,,V2.0,,,,1,y,,,,
358,0,1,71.375,26.584,1,,,,V2.0,,,,1,y,,,,
358,0,0,-27.168,13.187,1,,,,V2.0,,,,1,y,,,,
358,0,1,-32.163,-172.49,0,,,,V2.0,,,,1,y,,,,
359,0,0,16.732,-177.54,0,,,,V2.0,,,,1,y,,,,
359,0,1,62.676,0.32847,1,,,,V2.0,,,,1,y,,,,
359,0,0,0.62721,-7.5717,1,,,,V2.0,,,,1,y,,,,
359,0,1,-21.797,162.76,0,,,,V2.0,,,,1,y,,,,
360,0,0,12.898,159.24,0,,,,V2.0,,,,1,y,,,,
360,0,1,56.124,153.89,0,,,,V2.0,,,,1,y,,,,
360,0,0,71.796,149.76,0,,,,V2.0,,,,1,y,,,,
360,0,1,-42.321,141.5,0,,,,V2.0,,,,1,y,,,,
361,0,0,11.937,135.72,0,,,,V2.0,,,,1,y,,,,
361,0,1,29.524,133.86,0,,,,V2.0,,,,1,y,,,,
361,0,0,73.212,125.5,0,,,,V2.0,,,,1,y,,,,
361,0,1,9.9049,-53.878,1,,,,V2.0,,,,1,y,,,,
361,0,0,-42.447,-59.472,1,,,,V2.0,,,,1,y,,,,
361,0,1,-38.355,117.38,0,,,,V2.0,,,,1,y,,,,
362,0,0,77.297,99.363,0,,,,V2.0,,,,1,y,,,,
362,0,1,60.932,-70.923,1,,,,V2.0,,,,1,y,,,,
362,0,0,36.438,-74.644,1,,,,V2.0,,,,1,y,,,,
362,0,1,25.901,-75.836,1,,,,V2.0,,,,1,y,,,,
362,0,0,-12.97,-79.797,1,,,,V2.0,,,,1,y,,,,
363,0,1,16.895,87.97,0,,,,V2.0,,,,1,y,,,,
363,0,0,70.687,79.36,0,,,,V2.0,,,,1,y,,,,
363,0,1,61.887,-94.337,1,,,,V2.0,,,,1,y,,,,
363,0,0,13.274,-100.78,1,,,,V2.0,,,,1,y,,,,
364,0,1,21.529,63.866,0,,,,V2.0,,,,1,y,,,,
364,0,0,69.105,56.309,0,,,,V2.0,,,,1,y,,,,
364,0,1,69.01,-116.02,1,,,,V2.0,,,,1,y,,,,
364,0,0,32.138,-122.38,1,,,,V2.0,,,,1,y,,,,
364,0,1,-15.676,-127.32,1,,,,V2.0,,,,1,y,,,,
364,0,0,-31.465,-129.01,1,,,,V2.0,,,,1,y,,,,
364,0,1,-29.299,45.468,0,,,,V2.0,,,,1,y,,,,
365,0,0,67.841,33.098,0,,,,V2.0,,,,1,y,,,,
365,0,1,69.009,-139.63,1,,,,V2.0,,,,1,y,,,,
365,0,0,55.384,-142.84,1,,,,V2.0,,,,1,y,,,,
365,0,1,7.8332,-148.57,1,,,,V2.0,,,,1,y,,,,
365,0,0,-31.786,-152.66,1,,,,V2.0,,,,1,y,,,,
365,0,1,-37.571,22.808,0,,,,V2.0,,,,1,y,,,,
366,0,0,65.305,10.204,0,,,,V2.0,,,,1,y,,,,
366,0,1,15.516,-171.41,1,,,,V2.0,,,,1,y,,,,
366,0,0,-32.103,-176.32,1,,,,V2.0,,,,1,y,,,,
367,0,1,1.3657,-4.9373,0,,,,V2.0,,,,1,y,,,,
367,0,0,49.282,-10.338,0,,,,V2.0,,,,1,y,,,,
367,0,1,15.189,164.94,1,,,,V2.0,,,,1,y,,,,
367,0,0,-25.42,160.8,1,,,,V2.0,,,,1,y,,,,
368,0,1,72.001,150.66,1,,,,V2.0,,,,1,y,,,,
368,0,0,54.741,146.19,1,,,,V2.0,,,,1,y,,,,
368,0,1,13.583,141.16,1,,,,V2.0,,,,1,y,,,,
368,0,0,-39.592,135.55,1,,,,V2.0,,,,1,y,,,,
368,0,1,-33.425,-48.538,0,,,,V2.0,,,,1,y,,,,
369,0,0,9.5383,-52.996,0,,,,V2.0,,,,1,y,,,,
369,0,1,43.72,-56.801,0,,,,V2.0,,,,1,y,,,,
369,0,0,58.978,-59.212,0,,,,V2.0,,,,1,y,,,,
369,0,1,73.104,127.53,1,,,,V2.0,,,,1,y,,,,
369,0,0,-12.815,114.88,1,,,,V2.0,,,,1,y,,,,
369,0,1,-59.732,-68.326,0,,,,V2.0,,,,1,y,,,,
369,0,0,-27.691,-72.803,0,,,,V2.0,,,,1,y,,,,
369,0,1,-19.079,-73.723,0,,,,V2.0,,,,1,y,,,,
370,0,0,55.965,-82.266,0,,,,V2.0,,,,1,y,,,,
370,0,1,77.6824,106.8024,1,,,,V2.0,,,,1,y,,,,
370,0,0,3.3412,92.888,1,,,,V2.0,,,,1,y,,,,
371,0,1,12.889,-100.57,0,,,,V2.0,,,,1,y,,,,
371,0,0,65.625,-107.97,0,,,,V2.0,,,,1,y,,,,
371,0,1,69.956,78.978,1,,,,V2.0,,,,1,y,,,,
371,0,0,17.112,70.664,1,,,,V2.0,,,,1,y,,,,
372,0,1,45.301,-127.87,0,,,,V2.0,,,,1,y,,,,
372,0,0,69.601,-132.81,0,,,,V2.0,,,,1,y,,,,
372,0,1,69.168,55.085,1,,,,V2.0,,,,1,y,,,,
372,0,0,-27.324,42.501,1,,,,V2.0,,,,1,y,,,,
372,0,1,-31.214,-143.27,0,,,,V2.0,,,,1,y,,,,
373,0,0,3.4434,-146.86,0,,,,V2.0,,,,1,y,,,,
373,0,1,52.301,-152.51,0,,,,V2.0,,,,1,y,,,,
373,0,0,70.84,-156.9,0,,,,V2.0,,,,1,y,,,,
373,0,1,70.587,31.983,1,,,,V2.0,,,,1,y,,,,
373,0,0,-38.306,17.616,1,,,,V2.0,,,,1,y,,,,
373,0,1,-32.165,-166.78,0,,,,V2.0,,,,1,y,,,,
374,0,0,17.209,-171.87,0,,,,V2.0,,,,1,y,,,,
374,0,1,57.286,4.9276,1,,,,V2.0,,,,1,y,,,,
374,0,0,1.2685,-1.7973,1,,,,V2.0,,,,1,y,,,,
374,0,1,-49.941,171.89,0,,,,V2.0,,,,1,y,,,,
375,0,0,16.735,164.55,0,,,,V2.0,,,,1,y,,,,
375,0,1,49.447,160.68,0,,,,V2.0,,,,1,y,,,,
375,0,0,70.847,155.85,0,,,,V2.0,,,,1,y,,,,
375,0,1,-47.875,147.97,0,,,,V2.0,,,,1,y,,,,
376,0,0,13.061,141.31,0,,,,V2.0,,,,1,y,,,,
376,0,1,30.486,139.46,0,,,,V2.0,,,,1,y,,,,
376,0,0,71.956,131.78,0,,,,V2.0,,,,1,y,,,,
376,0,1,5.5771,-48.603,1,,,,V2.0,,,,1,y,,,,
376,0,0,-38.006,-53.205,1,,,,V2.0,,,,1,y,,,,
376,0,1,-38.827,123.15,0,,,,V2.0,,,,1,y,,,,
377,0,0,74.627,106.85,0,,,,V2.0,,,,1,y,,,,
377,0,1,61.723,-65.04,1,,,,V2.0,,,,1,y,,,,
377,0,0,40.901,-68.386,1,,,,V2.0,,,,1,y,,,,
377,0,1,23.501,-70.383,1,,,,V2.0,,,,1,y,,,,
377,0,0,-19.362,-74.745,1,,,,V2.0,,,,1,y,,,,
377,0,1,-0.8611,95.472,0,,,,V2.0,,,,1,y,,,,
378,0,0,71.476,84.756,0,,,,V2.0,,,,1,y,,,,
378,0,1,59.507,-89.129,1,,,,V2.0,,,,1,y,,,,
378,0,0,12.471,-95.149,1,,,,V2.0,,,,1,y,,,,
379,0,1,17.21,70.027,0,,,,V2.0,,,,1,y,,,,
379,0,0,68.947,62.073,0,,,,V2.0,,,,1,y,,,,
379,0,1,66.48,-111.09,1,,,,V2.0,,,,1,y,,,,
379,0,0,26.867,-117.26,1,,,,V2.0,,,,1,y,,,,
379,0,1,-24.04,50.604,0,,,,V2.0,,,,1,y,,,,
380,0,0,66.733,39.141,0,,,,V2.0,,,,1,y,,,,
380,0,1,68.99,-133.93,1,,,,V2.0,,,,1,y,,,,
380,0,0,53.001,-137.53,1,,,,V2.0,,,,1,y,,,,
380,0,1,-0.48871,-143.69,1,,,,V2.0,,,,1,y,,,,
380,0,0,-31.627,-146.94,1,,,,V2.0,,,,1,y,,,,
380,0,1,-37.255,28.479,0,,,,V2.0,,,,1,y,,,,
381,0,0,69.421,14.665,0,,,,V2.0,,,,1,y,,,,
381,0,1,23.666,-164.84,1,,,,V2.0,,,,1,y,,,,
381,0,0,-32.109,-170.61,1,,,,V2.0,,,,1,y,,,,
382,0,1,1.8431,0.72485,0,,,,V2.0,,,,1,y,,,,
382,0,0,65.782,-7.8339,0,,,,V2.0,,,,1,y,,,,
382,0,1,19.189,171.07,1,,,,V2.0,,,,1,y,,,,
382,0,0,-27.332,166.3,1,,,,V2.0,,,,1,y,,,,
383,0,1,71.371,156.1,1,,,,V2.0,,,,1,y,,,,
383,0,0,54.742,151.9,1,,,,V2.0,,,,1,y,,,,
383,0,1,13.103,146.82,1,,,,V2.0,,,,1,y,,,,
383,0,0,-42.132,140.94,1,,,,V2.0,,,,1,y,,,,
383,0,1,-26.739,-43.577,0,,,,V2.0,,,,1,y,,,,
384,0,0,2.9745,-46.626,0,,,,V2.0,,,,1,y,,,,
384,0,1,72.316,132.88,1,,,,V2.0,,,,1,y,,,,
384,0,0,-38.798,117.74,1,,,,V2.0,,,,1,y,,,,
384,0,1,-49.773,-64.333,0,,,,V2.0,,,,1,y,,,,
385,0,0,25.054,-72.513,0,,,,V2.0,,,,1,y,,,,
385,0,1,36.868,-73.848,0,,,,V2.0,,,,1,y,,,,
385,0,0,60.09,-77.342,0,,,,V2.0,,,,1,y,,,,
385,0,1,74.832,110.53,1,,,,V2.0,,,,1,y,,,,
385,0,0,-4.981,97.765,1,,,,V2.0,,,,1,y,,,,
386,0,1,12.576,-94.83,0,,,,V2.0,,,,1,y,,,,
386,0,0,65.949,-102.35,0,,,,V2.0,,,,1,y,,,,
386,0,1,70.58,84.922,1,,,,V2.0,,,,1,y,,,,
386,0,0,5.4232,75.188,1,,,,V2.0,,,,1,y,,,,
387,0,1,29.674,-120.26,0,,,,V2.0,,,,1,y,,,,
387,0,0,69.621,-127.11,0,,,,V2.0,,,,1,y,,,,
387,0,1,68.85,60.688,1,,,,V2.0,,,,1,y,,,,
387,0,0,-27.804,48.159,1,,,,V2.0,,,,1,y,,,,
387,0,1,-31.214,-137.56,0,,,,V2.0,,,,1,y,,,,
387,0,0,-3.4313,-140.46,0,,,,V2.0,,,,1,y,,,,
388,0,1,55.797,-147.38,0,,,,V2.0,,,,1,y,,,,
388,0,0,70.229,-150.95,0,,,,V2.0,,,,1,y,,,,
388,0,1,66.636,36.386,1,,,,V2.0,,,,1,y,,,,
388,0,0,-37.989,23.365,1,,,,V2.0,,,,1,y,,,,
388,0,1,-31.688,-161.12,0,,,,V2.0,,,,1,y,,,,
389,0,0,21.847,-166.65,0,,,,V2.0,,,,1,y,,,,
389,0,1,67.898,13.147,1,,,,V2.0,,,,1,y,,,,
389,0,0,1.7474,3.9613,1,,,,V2.0,,,,1,y,,,,
389,0,1,-45.347,176.94,0,,,,V2.0,,,,1,y,,,,
390,0,0,19.613,169.97,0,,,,V2.0,,,,1,y,,,,
390,0,1,54.057,165.67,0,,,,V2.0,,,,1,y,,,,
390,0,0,69.616,162.02,0,,,,V2.0,,,,1,y,,,,
390,0,1,-37.879,152.36,0,,,,V2.0,,,,1,y,,,,
391,0,0,12.9,147.04,0,,,,V2.0,,,,1,y,,,,
391,0,1,38.784,144.2,0,,,,V2.0,,,,1,y,,,,
391,0,0,71.957,137.49,0,,,,V2.0,,,,1,y,,,,
391,0,1,1.5759,-43.294,1,,,,V2.0,,,,1,y,,,,
391,0,0,-27.822,-46.321,1,,,,V2.0,,,,1,y,,,,
391,0,1,-35.966,128.52,0,,,,V2.0,,,,1,y,,,,
392,0,0,74.478,112.65,0,,,,V2.0,,,,1,y,,,,
392,0,1,59.813,-59.733,1,,,,V2.0,,,,1,y,,,,
392,0,0,41.371,-62.615,1,,,,V2.0,,,,1,y,,,,
392,0,1,22.214,-64.808,1,,,,V2.0,,,,1,y,,,,
392,0,0,-57.97,-74.056,1,,,,V2.0,,,,1,y,,,,
392,0,1,-9.4896,102.05,0,,,,V2.0,,,,1,y,,,,
393,0,0,76.043,88.079,0,,,,V2.0,,,,1,y,,,,
393,0,1,57.601,-83.787,1,,,,V2.0,,,,1,y,,,,
393,0,0,9.747,-89.714,1,,,,V2.0,,,,1,y,,,,
394,0,1,4.4118,77.035,0,,,,V2.0,,,,1,y,,,,
394,0,0,69.107,67.73,0,,,,V2.0,,,,1,y,,,,
394,0,1,64.737,-105.85,1,,,,V2.0,,,,1,y,,,,
394,0,0,20.312,-112.25,1,,,,V2.0,,,,1,y,,,,
395,0,1,9.37,52.917,0,,,,V2.0,,,,1,y,,,,
395,0,0,68.632,44.267,0,,,,V2.0,,,,1,y,,,,
395,0,1,71.06,-127.46,1,,,,V2.0,,,,1,y,,,,
395,0,0,49.026,-132.43,1,,,,V2.0,,,,1,y,,,,
395,0,1,-4.3287,-138.36,1,,,,V2.0,,,,1,y,,,,
