rgt,trans_type,lat,lon
1096,0,-30.233,-138.21
1096,1,-27.982,35.979
1097,0,71.829,22.306
1097,1,70.247,-148.54
1097,0,53.277,-152.54
1097,1,28.581,-155.75
1097,0,-30.714,-161.89
1097,1,-7.2217,10.198
1098,0,56.477,2.7709
1098,1,3.144,178.0
1098,0,-48.826,172.21
1099,1,5.8968,-14.735
1099,0,36.27,-17.975
1099,1,70.064,164.16
1099,0,49.929,159.7
1099,1,8.0981,154.88
1099,0,-44.396,149.21
1100,1,72.748,141.64
1100,0,30.01,133.56
1100,1,7.3005,131.18
1100,0,-36.137,126.63
1100,1,-41.646,-56.886
1101,0,21.898,-63.612
1101,1,40.097,-65.679
1101,0,61.398,-69.056
1101,1,73.378,118.32
1101,0,-10.937,105.73
1102,1,6.6978,-85.671
1102,0,60.446,-92.467
1102,1,77.4109,97.2324
1102,0,14.665,84.687
1103,1,19.492,-110.6
1103,0,69.938,-118.66
1103,1,68.965,69.287
1103,0,21.386,61.765
1103,1,-30.531,-129.07
1103,0,-13.62,-130.87
1104,1,55.364,-138.74
1104,0,69.56,-142.14
1104,1,68.807,45.62
1104,0,-31.988,32.636
1104,1,-31.485,-152.58
1105,0,28.118,-158.76
1105,1,71.653,23.065
1105,0,-9.9656,11.351
1105,1,-32.441,-176.09
1106,0,7.4901,179.77
1106,1,63.113,-3.203
1106,0,2.3489,-11.033
1106,1,-25.585,159.53
1107,0,7.8167,156.12
1107,1,55.527,150.37
1107,0,72.622,145.76
1107,1,-39.265,137.48
1108,0,4.4608,132.84
1108,1,24.137,130.81
1108,0,73.098,121.92
1108,1,11.141,-57.387
1108,0,-47.249,-63.754
1108,1,-12.008,110.87
1109,0,77.026,95.941
1109,1,61.523,-74.43
1109,0,3.7829,-81.748
1110,1,14.533,84.578
1110,0,70.091,75.95
1110,1,64.069,-97.459
1110,0,14.678,-104.27
1111,1,19.968,60.396
1111,0,69.458,52.553
1111,1,69.131,-119.61
1111,0,36.091,-125.56
1111,1,-14.115,-130.79
1111,0,-31.342,-132.63
1111,1,-21.289,40.968
1112,0,71.825,28.019
1112,1,70.551,-142.71
1112,0,55.665,-146.43
1112,1,16.117,-151.36
1112,0,-31.186,-156.23
1112,1,-38.009,19.227
1113,0,64.082,6.8851
1113,1,17.392,-174.85
1113,0,-35.806,179.62
1114,1,0.77049,-8.5113
1114,0,33.393,-11.928
1114,1,68.964,169.48
1114,0,54.703,166.17
1114,1,13.705,161.16
1114,0,-18.604,157.89
1115,1,72.904,147.43
1115,0,30.008,139.27
1115,1,4.0974,136.57
1115,0,-36.298,132.32
1115,1,-36.72,-51.784
1116,0,10.216,-56.698
1116,1,41.049,-60.089
1116,0,61.235,-63.311
1116,1,74.17,124.44
1116,0,-11.892,111.34
1116,1,-58.118,-72.278
1116,0,-34.024,-75.723
1116,1,-16.328,-77.642
1117,0,58.698,-86.405
1117,1,78.092,103.52
1117,0,17.709,90.71
1118,1,15.17,-104.44
1118,0,66.774,-111.92
1118,1,69.442,75.16
1118,0,19.631,67.291
1119,1,48.685,-131.98
1119,0,68.943,-136.22
1119,1,68.97,51.383
1119,0,-20.827,39.564
1119,1,-31.012,-146.92
1120,0,17.248,-151.89
1120,1,52.82,-156.23
1120,0,70.246,-160.31
1120,1,71.494,28.709
1120,0,-31.509,14.78
1120,1,-31.963,-170.44
1121,0,17.885,-175.58
1121,1,57.569,1.3462
1121,0,1.074,-5.4509
1121,1,-50.221,168.3
1122,0,13.572,161.24
1122,1,47.256,157.37
1122,0,71.671,151.89
1122,1,-43.715,143.76
1123,0,4.9359,138.5
1123,1,30.203,135.86
1123,0,73.093,127.63
1123,1,9.2245,-51.871
1123,0,-42.488,-57.401
1123,1,-38.79,119.51
1124,0,77.336,101.41
1124,1,60.892,-68.855
1124,0,37.833,-72.4
1124,1,24.901,-73.867
1124,0,-16.687,-78.102
1125,1,18.216,89.909
1125,0,70.569,81.481
1125,1,60.896,-92.477
1125,0,12.433,-98.787
1126,1,21.564,65.938
1126,0,69.297,58.319
1126,1,68.976,-113.95
1126,0,30.029,-120.55
1126,1,-17.627,-125.44
1126,0,-31.659,-126.95
1126,1,-28.627,47.469
1127,0,66.767,35.497
1127,1,69.017,-137.55
1127,0,54.715,-140.88
1127,1,2.5177,-147.02
1127,0,-30.865,-150.48
1127,1,-37.378,24.86
1128,0,66.927,11.828
1128,1,19.794,-168.89
1128,0,-32.144,-174.25
1129,1,1.2464,-2.8492
1129,0,58.693,-9.8439
1129,1,16.109,167.11
1129,0,-25.62,162.86
1130,1,71.646,152.58
1130,0,55.495,148.4
1130,1,4.8998,142.36
1130,0,-39.951,137.58
1130,1,-28.926,-46.97
1131,0,8.1325,-50.778
1131,1,72.282,129.23
1131,0,-38.197,114.18
1131,1,-59.065,-66.384
1132,0,54.571,-79.949
1132,1,75.899,107.56
1132,0,-0.69491,94.56
1133,1,12.611,-98.467
1133,0,65.666,-105.9
1133,1,70.231,81.156
1133,0,12.271,72.244
1134,1,34.824,-124.48
1134,0,69.594,-130.73
1134,1,69.285,57.201
1134,0,-29.119,44.379
1134,1,-31.012,-141.21
1134,0,-1.3091,-144.31
1135,1,55.361,-150.94
1135,0,70.833,-154.82
1135,1,68.494,33.321
1135,0,-38.189,19.706
1135,1,-31.964,-164.73
1136,0,20.13,-170.1
1136,1,63.428,8.2922
1136,0,1.707,0.32296
1136,1,-47.84,173.66
1137,0,17.73,166.53
1137,1,51.39,162.46
1137,0,71.355,157.73
1137,1,-45.938,149.77
1138,0,10.695,143.63
1138,1,31.799,141.39
1138,0,71.99,133.84
1138,1,2.8212,-46.803
1138,0,-35.021,-50.772
1138,1,-37.679,125.09
1139,0,74.668,108.91
1139,1,59.938,-63.343
1139,0,40.222,-66.395
1139,1,21.701,-68.497
1139,0,-21.32,-72.874
1139,1,-4.1781,97.881
1140,0,72.778,86.262
1140,1,58.672,-87.218
1140,0,10.988,-93.223
1141,1,16.453,72.181
1141,0,69.304,64.028
1141,1,66.123,-109.12
1141,0,23.629,-115.53
1142,1,2.0412,50.018
1142,0,67.4,41.02
1142,1,69.629,-131.63
1142,0,51.378,-135.71
1142,1,-2.7638,-141.84
1142,0,-31.025,-144.79
1142,1,-35.312,30.324
1143,0,70.087,16.504
1143,1,71.182,-154.66
1143,0,50.898,-159.4
1143,1,27.147,-162.39
1143,0,-31.189,-168.43
1144,1,2.525,2.7328
1144,0,62.973,-5.0464
1144,1,14.35,172.64
1144,0,-32.787,167.77
1145,1,70.858,157.97
1145,0,55.019,154.03
1145,1,11.782,148.76
1145,0,-43.759,142.8
1145,1,-26.379,-41.54
1146,0,2.216,-44.474
1146,1,71.645,134.67
1146,0,-37.569,119.97
1146,1,-46.563,-62.719
1147,0,23.171,-70.235
1147,1,38.338,-71.95
1147,0,61.551,-75.577
1147,1,74.642,112.5
1147,0,-6.6152,99.677
1148,1,11.331,-92.627
1148,0,64.401,-99.862
1148,1,72.439,87.768
1148,0,4.4286,77.164
1149,1,28.118,-118.01
1149,0,68.981,-124.81
1149,1,69.285,62.91
1149,0,12.433,54.352
1149,1,-30.695,-135.54
1149,0,-5.7898,-138.15
1150,1,56.154,-145.37
1150,0,70.22,-148.87
1150,1,65.805,38.229
1150,0,-37.552,25.494
1150,1,-31.328,-159.09
1151,0,21.888,-164.58
1151,1,68.649,15.464
1151,0,-0.69309,5.7934
1151,1,-44.037,178.84
1152,0,12.295,172.8
1152,1,55.685,167.47
1152,0,69.607,164.1
1152,1,33.525,-14.247
1152,0,7.1444,-17.041
1152,1,-36.407,154.26
1153,0,13.895,149.01
1153,1,39.455,146.2
1153,0,72.62,139.27
1153,1,1.2228,-41.253
1153,0,-27.218,-44.179
1153,1,-35.613,130.55
1154,0,73.567,115.2
1154,1,58.194,-57.976
1154,0,40.86,-60.604
1154,1,21.222,-62.837
1154,0,-58.794,-72.139
1154,1,-9.6141,104.14
1155,0,76.396,89.913
1155,1,57.561,-81.718
1155,0,8.1067,-87.803
1156,1,5.2539,79.027
1156,0,68.199,70.106
1156,1,66.439,-103.32
1156,0,20.112,-110.2
1157,1,11.812,54.746
1157,0,67.566,46.682
1157,1,68.979,-126.15
1157,0,48.192,-130.48
1157,1,-7.4073,-136.6
1157,0,-31.03,-139.08
1157,1,-28.301,35.236
1158,0,71.192,21.79
1158,1,70.266,-149.31
1158,0,53.442,-153.29
1158,1,28.587,-156.52
1158,0,-31.505,-162.76
1158,1,-6.7482,9.3716
1159,0,56.471,1.9933
1159,1,4.27,177.33
1159,0,-50.087,171.24
1160,1,6.6907,-15.593
1160,0,32.753,-18.343
1160,1,69.613,163.22
1160,0,48.345,158.69
1160,1,9.7042,154.26
1160,0,-46.927,148.08
1160,1,-17.126,-36.809
1161,0,0.29508,-38.571
1161,1,72.59,140.79
1161,0,29.051,132.67
1161,1,6.6598,130.34
1161,0,-36.773,125.78
1161,1,-42.122,-57.603
1162,0,22.058,-64.407
1162,1,40.735,-66.537
1162,0,61.24,-69.8
1162,1,73.22,117.47
1162,0,-10.618,104.98
1163,1,7.0114,-86.481
1163,0,61.549,-93.481
1163,1,77.156,96.251
1163,0,13.711,83.811
1164,1,20.445,-111.47
1164,0,68.935,-119.08
1164,1,68.97,68.511
1164,0,21.232,60.97
1164,1,-30.856,-129.81
1164,0,-12.028,-131.81
1165,1,55.676,-139.58
1165,0,70.247,-143.17
1165,1,68.338,44.688
1165,0,-33.096,31.731
1165,1,-31.49,-153.36
1166,0,27.32,-159.45
1166,1,71.179,22.092
1166,0,-8.8472,10.685
1166,1,-32.282,-176.89
1167,0,3.4895,179.39
1167,1,62.32,-4.1654
1167,0,2.8281,-11.764
1167,1,-17.925,157.94
1168,0,8.451,155.28
1168,1,55.204,149.64
1168,0,72.301,145.13
1168,1,-40.065,136.8
1169,0,8.7757,131.62
1169,1,24.131,130.04
1169,0,73.249,121.07
1169,1,11.307,-58.149
1169,0,-48.352,-64.691
1169,1,-11.854,110.08
1170,0,76.707,95.401
1170,1,61.438,-75.227
1170,0,3.9488,-82.51
1171,1,13.253,83.93
1171,0,69.934,75.228
1171,1,64.227,-98.198
1171,0,14.838,-105.03
1172,1,17.25,59.9
1172,0,68.511,52.095
1172,1,69.447,-120.28
1172,0,38.801,-126.01
1172,1,-11.719,-131.32
1172,0,-31.025,-133.37
1172,1,-21.767,40.24
1173,0,71.352,27.437
1173,1,69.62,-143.83
1173,0,55.664,-147.21
1173,1,16.916,-152.06
1173,0,-30.869,-156.97
1173,1,-38.326,18.487
1174,0,63.918,6.1472
1174,1,13.718,-176.0
1174,0,-44.06,177.8
1175,1,1.2447,-9.3373
1175,0,32.11,-12.56
1175,1,69.443,168.87
1175,0,55.185,165.47
1175,1,10.35,160.04
1175,0,-13.327,157.66
1176,1,72.437,146.43
1176,0,30.972,138.6
1176,1,3.6229,135.74
1176,0,-36.292,131.54
1176,1,-37.838,-52.428
1177,0,11.017,-57.558
1177,1,42.005,-60.989
1177,0,60.284,-63.888
1177,1,73.855,123.5
1177,0,-12.052,110.55
1177,1,-57.96,-73.087
1177,0,-37.839,-76.048
1177,1,-14.731,-78.585
1178,0,58.698,-87.183
1178,1,77.623,102.34
1178,0,18.348,89.998
1179,1,15.964,-105.3
1179,0,67.4,-112.88
1179,1,67.71,73.814
1179,0,20.276,66.58
1179,1,-31.814,-123.99
1179,0,-17.144,-125.57
1180,1,48.997,-132.8
1180,0,68.821,-136.96
1180,1,68.818,50.554
1180,0,-21.14,38.752
1180,1,-31.336,-147.67
1181,0,21.081,-153.07
1181,1,52.814,-157.01
1181,0,70.227,-161.08
1181,1,71.342,27.868
1181,0,-31.025,14.056
1181,1,-32.128,-171.2
1182,0,16.126,-176.18
1182,1,59.156,0.873
1182,0,0.59344,-6.2776
1182,1,-27.503,164.67
1183,0,13.572,160.47
1183,1,46.779,156.65
1183,0,71.829,151.04
1183,1,-43.715,142.98
1184,0,6.0501,137.61
1184,1,29.878,135.12
1184,0,73.245,126.78
1184,1,9.0706,-52.665
1184,0,-42.64,-58.199
1184,1,-38.955,118.75
1185,0,74.613,102.45
1185,1,61.057,-69.599
1185,0,37.999,-73.158
1185,1,26.026,-74.524
1185,0,-15.083,-78.715
1186,1,17.729,89.181
1186,0,70.562,80.705
1186,1,61.219,-93.186
1186,0,13.079,-99.5
1187,1,21.084,65.21
1187,0,69.297,57.541
1187,1,69.45,-114.57
1187,0,30.188,-121.31
1187,1,-17.468,-126.2
1187,0,-31.5,-127.71
1187,1,-28.945,46.726
1188,0,68.19,34.285
1188,1,68.973,-138.35
1188,0,55.35,-141.55
1188,1,4.438,-147.61
1188,0,-31.025,-151.28
1188,1,-37.536,24.101
1189,0,66.13,11.277
1189,1,20.28,-169.61
1189,0,-31.661,-174.97
1190,1,1.4003,-3.6432
1190,0,58.687,-10.621
1190,1,16.595,166.39
1190,0,-25.774,162.06
1191,1,71.652,151.8
1191,0,55.025,147.54
1191,1,6.0263,141.69
1191,0,-39.309,136.89
1191,1,-30.843,-47.535
1192,0,9.0929,-51.653
1192,1,72.755,128.67
1192,0,-36.449,113.62
1192,1,-59.381,-67.099
1193,0,54.888,-80.781
1193,1,77.1456,107.6675
1193,0,0.26531,93.878
1194,1,13.411,-99.327
1194,0,65.191,-106.55
1194,1,70.389,80.436
1194,0,14.831,71.727
1195,1,44.699,-126.49
1195,0,69.575,-131.51
1195,1,68.976,56.317
1195,0,-28.953,43.619
1195,1,-30.859,-142.01
1195,0,-0.6756,-145.15
1196,1,53.766,-151.45
1196,0,70.877,-155.61
1196,1,69.132,32.755
1196,0,-38.183,18.928
1196,1,-31.97,-165.5
1197,0,19.804,-170.85
1197,1,62.485,7.2921
1197,0,1.2333,-0.5031
1197,1,-48.797,173.02
1198,0,16.93,165.83
1198,1,50.277,161.86
1198,0,71.197,157.01
1198,1,-47.522,149.21
1199,0,11.175,142.8
1199,1,29.563,140.86
1199,0,72.463,132.85
1199,1,2.9812,-47.566
1199,0,-36.293,-51.701
1199,1,-37.997,124.35
1200,0,74.504,108.22
1200,1,61.689,-63.75
1200,0,40.388,-67.153
1200,1,23.146,-69.123
1200,0,-20.675,-73.585
1200,1,-4.3449,97.119
1201,0,71.983,85.839
1201,1,58.996,-87.933
1201,0,11.475,-93.952
1202,1,15.966,71.453
1202,0,69.139,63.306
1202,1,66.445,-109.8
1202,0,24.115,-116.26
1203,1,0.92055,49.352
1203,0,66.925,40.383
1203,1,70.238,-132.19
1203,0,52.172,-136.37
1203,1,-2.6039,-142.61
1203,0,-31.185,-145.59
1203,1,-36.425,29.677
1204,0,69.298,16.006
1204,1,70.871,-155.56
1204,0,50.898,-160.18
1204,1,25.549,-163.34
1204,0,-31.507,-169.24
1205,1,1.7184,2.0349
1205,0,65.974,-6.5889
1205,1,15.316,171.96
1205,0,-33.258,166.94
1206,1,71.495,157.45
1206,0,55.184,153.28
1206,1,4.9062,147.29
1206,0,-42.484,142.19
1206,1,-26.545,-42.3
1207,0,3.0097,-45.332
1207,1,72.439,134.23
1207,0,-38.357,119.1
1207,1,-47.361,-63.385
1208,0,24.449,-71.15
1208,1,37.86,-72.67
1208,0,61.076,-76.252
1208,1,74.642,111.72
1208,0,-6.1357,98.947
1209,1,11.971,-93.471
1209,0,65.509,-100.93
1209,1,72.124,86.85
1209,0,4.7483,76.418
1210,1,28.277,-118.8
1210,0,68.962,-125.58
1210,1,68.968,62.024
1210,0,7.7914,53.104
1210,1,-30.854,-136.3
1210,0,-5.7895,-138.93
1211,1,56.466,-146.21
1211,0,70.201,-149.65
1211,1,66.128,37.539
1211,0,-37.547,24.716
1211,1,-31.494,-159.85
1212,0,23.161,-165.49
1212,1,68.023,14.484
1212,0,0.11266,5.0954
1212,1,-44.043,178.06
1213,0,14.689,171.77
1213,1,53.138,167.12
1213,0,69.776,163.26
1213,1,-37.049,153.56
1214,0,11.655,148.46
1214,1,38.818,145.5
1214,0,71.517,138.97
1214,1,1.5418,-42.0
1214,0,-28.334,-45.08
1214,1,-35.93,129.81
1215,0,73.882,114.26
1215,1,22.5,-63.481
1215,0,-58.637,-72.887
1215,1,-10.413,103.44
1216,0,75.605,89.661
1216,1,57.725,-82.466
1216,0,8.5924,-88.533
1217,1,3.9673,78.377
1217,0,68.351,69.278
1217,1,66.603,-104.05
1217,0,19.638,-111.02
1218,1,8.2853,54.324
1218,0,67.085,46.047
1218,1,68.997,-126.92
1218,0,48.356,-131.23
1218,1,-6.7622,-137.31
1218,0,-30.865,-139.84
1218,1,-29.9,34.635
1219,0,71.035,21.074
1219,1,70.284,-150.08
1219,0,52.011,-154.3
1219,1,27.627,-157.41
1219,0,-31.347,-163.52
1219,1,-5.9481,8.5126
1220,0,57.582,1.0108
1220,1,5.0691,176.64
1220,0,-50.722,170.37
1221,1,70.391,162.72
1221,0,47.873,157.84
1221,1,12.27,153.74
1221,0,-47.873,147.17
1221,1,-18.569,-37.438
1222,0,0.92937,-39.413
1222,1,72.911,140.16
1222,0,26.82,131.65
1222,1,6.6654,129.56
1222,0,-36.927,124.98
1222,1,-42.921,-58.278
1223,0,22.532,-65.236
1223,1,41.207,-67.376
1223,0,61.71,-70.681
1223,1,73.54,116.85
1223,0,-10.772,104.19
1224,1,8.132,-87.373
1224,0,62.184,-94.401
1224,1,77.4475,95.705
1224,0,12.27,82.886
1225,1,20.125,-112.22
1225,0,69.617,-120.1
1225,1,69.443,67.895
1225,0,18.193,59.874
1225,1,-30.696,-130.61
1225,0,-11.068,-132.68
1226,1,55.988,-140.41
1226,0,70.242,-143.95
1226,1,66.605,43.383
1226,0,-35.159,30.712
1226,1,-31.496,-154.14
1227,0,27.794,-160.28
1227,1,69.764,20.777
1227,0,-8.3623,9.9558
1227,1,-33.083,-177.58
1228,0,8.1253,178.15
1228,1,55.358,172.46
1228,0,69.931,168.92
1228,1,63.909,-4.5679
1228,0,2.6731,-12.558
1228,1,-15.855,156.94
1229,0,9.4121,154.4
1229,1,55.205,148.86
1229,0,72.618,144.2
1229,1,-39.905,136.0
1230,0,8.2963,130.89
1230,1,23.013,129.38
1230,0,73.408,120.21
1230,1,13.386,-58.716
1230,0,-51.995,-66.019
1230,1,-12.493,109.36
1231,0,76.237,94.955
1231,1,59.467,-76.418
1231,0,4.108,-83.272
1232,1,12.287,83.25
1232,0,69.77,74.508
1232,1,64.391,-98.935
1232,0,15.323,-105.76
1233,1,16.284,59.221
1233,0,69.453,50.998
1233,1,69.452,-121.06
1233,0,44.542,-126.05
1233,1,-12.673,-132.2
1233,0,-31.02,-134.15
1233,1,-20.496,39.328
1234,0,72.293,26.258
1234,1,69.638,-144.61
1234,0,55.67,-147.98
1234,1,20.6,-152.45
1234,0,-31.023,-157.77
1234,1,-37.219,17.575
1235,0,63.603,5.4458
1235,1,16.116,-176.53
1235,0,-44.854,176.92
1236,1,1.8857,-10.18
1236,0,33.069,-13.448
1236,1,70.389,168.43
1236,0,53.119,164.35
1236,1,10.669,159.29
1236,0,-18.28,156.37
1237,1,72.443,145.66
1237,0,31.137,137.84
1237,1,5.0687,135.11
1237,0,-35.969,130.8
1237,1,-39.433,-53.011
1238,0,11.971,-58.433
1238,1,41.522,-61.706
1238,0,61.388,-64.901
1238,1,73.703,122.64
1238,0,-12.047,109.77
1238,1,-13.938,-79.444
1239,0,59.168,-88.054
1239,1,77.5578,101.5052
1239,0,18.034,89.187
1240,1,16.924,-106.18
1240,0,68.191,-113.91
1240,1,68.026,73.134
1240,0,21.235,65.902
1240,1,-31.018,-124.86
1240,0,-16.984,-126.37
1241,1,51.064,-133.89
1241,0,69.296,-137.9
1241,1,69.291,49.936
1241,0,-21.141,37.973
1241,1,-31.176,-148.46
1242,0,26.51,-154.43
1242,1,71.348,27.092
1242,0,-29.109,13.492
1242,1,-32.134,-171.97
1243,0,17.24,-177.07
1243,1,59.161,0.095507
1243,0,0.59889,-7.0556
1243,1,-25.118,163.63
1244,0,15.007,159.54
1244,1,45.659,156.03
1244,0,71.823,150.26
1244,1,-43.244,142.14
1245,0,6.0509,136.83
1245,1,28.761,134.46
1245,0,73.088,126.08
1245,1,9.55,-53.395
1245,0,-42.8,-58.999
1245,1,-38.796,117.96
1246,0,76.703,100.33
1246,1,60.897,-70.411
1246,0,37.52,-73.995
1246,1,26.186,-75.286
1246,0,-13.965,-79.379
1247,1,17.084,88.469
1247,0,70.399,79.988
1247,1,61.384,-93.929
1247,0,12.605,-100.33
1248,1,20.918,64.449
1248,0,68.975,56.872
1248,1,69.614,-115.29
1248,0,31.152,-121.98
1248,1,-16.344,-126.86
1248,0,-31.653,-128.51
1248,1,-28.951,45.948
1249,0,68.184,33.509
1249,1,69.771,-138.85
1249,0,55.197,-142.36
1249,1,5.7241,-148.26
1249,0,-30.86,-152.04
1249,1,-37.701,23.342
1250,0,65.498,10.672
1250,1,20.759,-170.34
1250,0,-32.139,-175.81
1251,1,1.2409,-4.4058
1251,0,49.634,-9.8716
1251,1,17.714,165.72
1251,0,-22.904,161.59
1252,1,71.652,151.03
1252,0,54.548,146.68
1252,1,6.0258,140.91
1252,0,-39.628,136.07
1252,1,-32.912,-48.078
1253,0,9.5671,-52.48
1253,1,72.918,127.97
1253,0,-33.102,113.23
1253,1,-59.861,-67.781
1254,0,55.2,-81.613
1254,1,77.473,107.15
1254,0,2.9921,93.372
1255,1,13.084,-100.07
1255,0,65.185,-107.33
1255,1,70.553,79.719
1255,0,16.917,71.163
1256,1,45.495,-127.37
1256,0,70.084,-132.47
1256,1,68.659,55.433
1256,0,-28.475,42.893
1256,1,-30.859,-142.79
1256,0,-0.51555,-145.94
1257,1,53.289,-152.15
1257,0,70.858,-156.39
1257,1,68.974,31.923
1257,0,-38.501,18.111
1257,1,-31.811,-166.3
1258,0,18.358,-171.47
1258,1,65.025,7.135
1258,0,1.0795,-1.2971
1258,1,-50.07,172.43
1259,0,16.124,165.14
1259,1,49.953,161.13
1259,0,71.191,156.24
1259,1,-47.845,148.48
1260,0,3.6475,142.78
1260,1,29.717,140.07
1260,0,71.984,132.29
1260,1,3.4675,-48.296
1260,0,-37.241,-52.593
1260,1,-38.48,123.63
1261,0,74.347,107.53
1261,1,62.006,-64.458
1261,0,41.184,-67.831
1261,1,22.667,-69.952
1261,0,-20.037,-74.297
1261,1,-2.7453,96.18
1262,0,71.668,85.195
1262,1,59.155,-88.681
1262,0,12.115,-94.666
1263,1,16.759,70.592
1263,0,68.659,62.688
1263,1,66.294,-110.63
1263,0,25.72,-116.87
1263,1,-22.575,50.967
1264,0,66.919,39.606
1264,1,69.928,-133.08
1264,0,52.655,-137.07
1264,1,-1.4778,-143.27
1264,0,-31.178,-146.37
1264,1,-37.385,29.014
1265,0,69.133,15.284
1265,1,23.637,-164.33
1265,0,-31.82,-170.06
1266,1,1.5585,1.2723
1266,0,66.133,-7.4117
1266,1,16.435,171.3
1266,0,-27.208,166.84
1267,1,70.868,156.42
1267,0,54.866,152.44
1267,1,4.5855,146.48
1267,0,-42.326,141.44
1267,1,-26.863,-43.044
1268,0,3.0035,-46.11
1268,1,72.445,133.46
1268,0,-38.51,118.3
1268,1,-48.635,-63.981
1269,0,24.124,-71.894
1269,1,36.897,-73.333
1269,0,61.228,-77.064
1269,1,74.333,110.77
1269,0,-5.6498,98.217
1270,1,12.605,-94.314
1270,0,65.661,-101.75
1270,1,70.71,85.491
1270,0,4.9142,75.656
1271,1,29.39,-119.7
1271,0,70.243,-126.82
1271,1,68.816,61.195
1271,0,-24.811,49.003
1271,1,-30.7,-137.1
1271,0,-3.8758,-139.9
1272,1,56.307,-146.96
1272,0,70.246,-150.44
1272,1,66.444,36.85
1272,0,-37.547,23.938
1272,1,-31.493,-160.63
1273,0,22.682,-166.22
1273,1,67.074,13.415
1273,0,0.91204,4.3967
1273,1,-45.311,177.46
1274,0,16.123,170.85
1274,1,52.496,166.44
1274,0,69.57,162.56
1274,1,-38.008,152.9
1275,0,6.6879,148.19
1275,1,38.015,144.81
1275,0,72.93,137.57
1275,1,1.7072,-42.762
1275,0,-27.692,-45.788
1275,1,-35.777,129.01
1276,0,74.033,113.41
1276,1,58.833,-59.41
1276,0,41.343,-62.1
1276,1,21.866,-64.326
1276,0,-57.842,-73.513
1276,1,-9.78,102.6
1277,0,75.449,88.981
1277,1,57.566,-83.275
1277,0,9.5518,-89.215
1278,1,4.7675,77.519
1278,0,68.036,68.6
1278,1,65.653,-105.09
1278,0,19.637,-111.8
1279,1,11.16,53.255
1279,0,68.344,44.88
1279,1,69.647,-127.47
1279,0,48.362,-132.01
1279,1,-5.1573,-137.93
1279,0,-30.382,-140.57
1279,1,-31.498,34.036
1280,0,70.556,20.482
1280,1,67.33192215,-151.8461427
1280,0,51.54,-155.15
1280,1,28.431,-158.1
1280,0,-31.341,-164.29
1281,1,0.73563,7.0649
1281,0,58.37,0.082762
1281,1,4.4342,175.79
1281,0,-52.141,169.37
1282,1,69.649,161.67
1282,0,47.394,157.0
1282,1,13.549,153.1
1282,0,-47.557,146.44
1282,1,-22.877,-37.763
1283,0,2.6793,-40.367
1283,1,72.595,139.24
1283,0,26.979,130.89
1283,1,5.7044,128.68
1283,0,-37.881,124.08
1283,1,-42.445,-59.119
1284,0,21.406,-65.896
1284,1,41.201,-68.153
1284,0,61.67403,-71.45165
1284,1,73.546,116.07
1284,0,-9.6476,103.52
1285,1,9.406,-88.28
1285,0,61.702,-95.072
1285,1,77.4657,94.9413
1285,0,2.514,81.126
1286,1,21.239,-113.11
1286,0,69.453,-120.82
1286,1,69.291,67.064
1286,0,16.439,58.915
1286,1,-30.702,-131.39
1286,0,-9.4754,-133.62
1287,1,56.147,-141.22
1287,0,69.569,-144.48
1287,1,66.129,42.47
1287,0,-35.16,29.933
1287,1,-31.177,-154.95
1288,0,26.356,-160.9
1288,1,70.078,20.113
1288,0,-7.4039,9.2737
1288,1,-32.764,-178.39
1289,0,4.2848,177.76
1289,1,56.153,171.54
1289,0,70.248,168.02
1289,1,65.966,-4.8102
1289,0,3.4721,-13.257
1289,1,-16.493,156.23
1290,0,11.487,153.41
1290,1,55.676,148.0
1290,0,73.085,143.21
1290,1,-0.52824,-37.276
1290,0,-24.498,-39.731
1290,1,-38.481,135.05
1291,0,7.9703,130.15
1291,1,22.528,128.65
1291,0,73.244,119.52
1291,1,16.432,-59.183
1291,0,-59.733,-68.174
1291,1,-12.499,108.58
1292,0,76.545,93.96
1292,1,57.886,-77.504
1292,0,4.4336,-84.018
1293,1,11.168,82.585
1293,0,69.455,73.841
1293,1,64.706,-99.633
1293,0,15.962,-106.47
1294,1,15.005,58.574
1294,0,68.664,50.487
1294,1,69.451,-121.84
1294,0,44.7,-126.81
1294,1,-11.395,-132.85
1294,0,-31.021,-134.93
1294,1,-21.932,38.701
1295,0,71.657,25.754
1295,1,70.403,-145.11
1295,0,56.151,-148.68
1295,1,20.925,-153.19
1295,0,-32.291,-158.69
1295,1,-32.931,16.292
1296,0,61.855,5.073
1296,1,12.762,-177.66
1296,0,-48.26775,175.66362
1297,1,2.5201,-11.022
1297,0,34.34,-14.373
1297,1,70.237,167.6
1297,0,52.647,163.5
1297,1,12.435,158.69
1297,0,-17.636,155.66
1298,1,72.284,144.81
1298,0,30.657,137.0
1298,1,11.79,135.01
1298,0,-35.493,130.08
1298,1,-38.32,-53.927
1299,0,17.091,-59.736
1299,1,41.682,-62.505
1299,0,61.547,-65.715
1299,1,72.757,121.4
1299,0,-12.368,108.96
1299,1,-11.86,-80.435
1300,0,59.48,-88.895
1300,1,71.7279,97.3207
1300,0,17.879,88.392
1301,1,17.558,-107.02
1301,0,68.659,-114.84
1301,1,68.663,72.561
1301,0,21.401,65.141
1301,1,-31.024,-125.64
1301,0,-16.192,-127.23
1302,1,51.694,-134.76
1302,0,69.448,-138.73
1302,1,68.822,48.998
1302,0,-22.252,37.077
